set,instance,H0,H1,S0,S1,C0,C1,H0||C0,H0||C1,H1||C0,H1||C1,S0||C0,S0||C1,S1||C0,S1||C1,H1->C0@25%,H1->C0@50%,C0->H1@25%,C0->H1@50%
ml4co_item_placement,item_placement_9918,0.20580574091225076,0.15398029267983357,0.4093164185026946,0.47521779173347206,0.3212794301378175,0.40304476143881096,0.19125402002881606,0.19082639338280086,0.14759973538705956,0.14580287742256373,0.2662574622903425,0.32033116664990097,0.2959090047226816,0.3589008199063784,0.23652449705967238,0.15398029267983357,0.3037712488860468,0.3158334396988735
ml4co_item_placement,item_placement_49,0.30706511622821525,0.22865034182962496,0.5226843232832812,0.47739194917996636,0.5512767150243298,0.6412027022630211,0.29953027841949453,0.2910956106963558,0.221027064281244,0.21253014088829872,0.4432781559754554,0.5049446120861886,0.4253378804226406,0.47511903352598694,0.3757776115881837,0.22865034182962496,0.41477624307431665,0.536042057597791
ml4co_item_placement,item_placement_64,0.28307440949963014,0.14406218754528172,0.32746183932566025,0.3829156225706962,0.44232512319068934,0.44456666068230266,0.26666106367331716,0.2697326461689942,0.13943634808008726,0.13950853511117875,0.3267814067012677,0.327156749692476,0.37881450944479506,0.3599005935556312,0.21286341482090113,0.15525896683608872,0.29108749263128797,0.38424859292989727
ml4co_item_placement,item_placement_16,0.18285067756476175,0.12359349599160815,0.20240605922253074,0.1824773183212202,0.4883140711278147,0.36606060424642894,0.181593404482124,0.17483559149023442,0.12221047581915458,0.12156597035742966,0.20163654145400764,0.2002834983404213,0.1824773183212202,0.1824773183212202,0.21630278493415517,0.12385845611482559,0.316121842992474,0.4189714629129907
ml4co_item_placement,item_placement_45,0.2068798331722624,0.26990302441498615,0.23907475775172904,0.3335077708044561,0.5708084570211123,0.5336721923697073,0.20561255340048695,0.20560203396385618,0.2678847386423589,0.2678123966778795,0.23907475775172904,0.23907475775172904,0.3335077708044561,0.3335077708044561,0.3030353856355786,0.2873721753681729,0.42058176711229367,0.510241459842683
ml4co_item_placement,item_placement_48,0.1832467919994998,0.03941465108511348,0.589116553389558,0.31912686527216394,0.5515005812580515,0.5970439101371524,0.1832467919994998,0.1832467919994998,0.03941465108511348,0.03941465108511348,0.5315028158877279,0.5510075973603993,0.31912686527216394,0.31912686527216394,0.03941465108511348,0.03941465108511348,0.20966705479714937,0.3532420093092802
ml4co_item_placement,item_placement_4,0.3614948089138395,0.38726682363054465,0.47569970394149663,0.26182314194744427,0.2712413542557256,0.5204477364940426,0.23357586502711733,0.35075349298535113,0.22959253605154176,0.37666838746181486,0.23767537820105045,0.4432009213897221,0.16479120388373242,0.26182314194744427,0.34542288611639776,0.37981540319740953,0.4627922698282464,0.28594975464991296
ml4co_item_placement,item_placement_40,0.29388040709390756,0.48451123636067234,0.5952806085833745,0.5089339026559574,0.6644270509111457,0.6478193042854765,0.2931256416493989,0.293486853555609,0.48376646924387284,0.48412768115008303,0.5849621308629568,0.5798870347583801,0.506996887003759,0.5083900293425452,0.5029312148047016,0.49832283138245675,0.5898305637595556,0.6404400052333821
ml4co_item_placement,item_placement_10,0.29864183088864993,0.2023466371077807,0.39083659538354437,0.36163912303957935,0.5296120296542416,0.45749611957593667,0.2981707101094726,0.2949388071802499,0.20194450641740602,0.20220020727293922,0.390681478141047,0.3470637011773488,0.3613863983603505,0.3387668521963248,0.3347027544070208,0.29376490619643686,0.40689696943607956,0.5041333036887592
ml4co_item_placement,item_placement_44,0.3649612306415601,0.2846729222168244,0.22833830473634043,0.11145663855995513,0.5148333482216058,0.5462978149637041,0.35606010676219785,0.35667326506680636,0.2759885632430446,0.276591519516639,0.22823610686469525,0.22823600243813194,0.11145663855995513,0.11145663855995513,0.4329547027746322,0.34418932170965527,0.44636865996988084,0.4991091186932615
ml4co_item_placement,item_placement_9921,0.2353477938023292,0.17114232123405623,0.4410358136388798,0.3495599589013865,0.39810025938527993,0.3592946453066165,0.22288065896200962,0.2095928641207538,0.15950286581868756,0.14281009724717406,0.3697458221983439,0.32871284088514297,0.3023855596847674,0.24638081192128058,0.17114232123405623,0.17114232123405623,0.3157531121137623,0.3501036073504894
ml4co_item_placement,item_placement_9923,0.2962367972272075,0.3278651114295832,0.39237019349331953,0.19380386667209087,0.5438580139028159,0.4587122194178027,0.28408185471969793,0.28693499739519507,0.31943972283363375,0.30731627746214596,0.39147173870419344,0.3721747971976701,0.19265830385246727,0.19273828264215984,0.4120492835281197,0.3658757217701047,0.47144305519801943,0.521658204447869
ml4co_item_placement,item_placement_33,0.25066396960629095,0.18608649606664626,0.36299878568522437,0.3162861137189149,0.5359558432448803,0.4264745339891238,0.24976362180066375,0.24912152014827063,0.18596836475923315,0.1858344001857833,0.36299878568522437,0.35188020649031276,0.3162861137189149,0.3162129505371803,0.3497052827866824,0.22354141680695946,0.373611625703584,0.47661922895712616
ml4co_item_placement,item_placement_7,0.38266765448778095,0.29844801578158436,0.3906305154034417,0.41589984334476404,0.4438642537296344,0.6085244416309109,0.35874431455714684,0.3712962060337322,0.28957234374558355,0.2894840492848022,0.32135808022641404,0.3905197610713048,0.34161835863545004,0.4151377375328312,0.45680595369750043,0.4495191348371286,0.49345218560031445,0.5673828386911902
ml4co_item_placement,item_placement_38,0.25895357864593727,0.18276958400630777,0.4877013184020395,0.23732892210388798,0.5503078968214635,0.409873119129659,0.2527891312553791,0.2516554085652134,0.17678022263968712,0.17622689642724593,0.42006686715540603,0.3436035107209559,0.23712060457450243,0.2366370882653327,0.339995275156295,0.2848701306492517,0.37163343120532666,0.5370603984307218
ml4co_item_placement,item_placement_32,0.2624262259996422,0.055005926100095144,0.3244328096229209,0.28588880866794164,0.5539373720430886,0.464769935918303,0.26229251995417435,0.2624262259996422,0.055005926100095144,0.055005926100095144,0.32437788261993283,0.2967183030606569,0.28588880866794164,0.28588880866794164,0.0622583652001625,0.0622583652001625,0.23997984654611879,0.4098560710648937
ml4co_item_placement,item_placement_29,0.35938272629035367,0.2753276246242097,0.3729519840399948,0.16765451231412018,0.5385149140035904,0.42858739173627103,0.3556835988269898,0.32797071646463155,0.2725518480055147,0.2570817565491988,0.3729519840399948,0.3673404734416472,0.16765451231412018,0.1675883334803683,0.4578679438783368,0.39739496887789677,0.4354853475382065,0.5400033939095391
ml4co_item_placement,item_placement_15,0.19528312696192054,0.11170074183554675,0.07669953359435372,0.17583161222341787,0.44070730522124263,0.42471299199911067,0.19504226795844742,0.18595902022635472,0.11149234038793368,0.11170074183554675,0.0765111149588316,0.07669953359435372,0.17216300361151593,0.15175266757145972,0.16206537275946178,0.12495853898562821,0.2774152098959345,0.4192019508236206
ml4co_item_placement,item_placement_70,0.23482983578343844,0.2020081807132784,0.2548459664658885,0.22923821190617125,0.48057066294923073,0.3242745360892933,0.2284846822661728,0.20360397256927001,0.1953696698489075,0.18945867639265954,0.25194977810985664,0.234754643912936,0.22043296710295845,0.19567931770020663,0.22223027170701437,0.20821386283357443,0.3550539394529827,0.43375519306832977
ml4co_item_placement,item_placement_53,0.2657327402029479,0.1804149382604077,0.2398449257066508,0.19042971041770157,0.4349776440560507,0.4268290892542401,0.26112117684491415,0.25479798217182525,0.17846850345206244,0.17830225102954483,0.20756809125218872,0.22181838023944564,0.18610159410724286,0.19032946497000663,0.24981569465726747,0.1804149382604077,0.35887566054231645,0.44823147017867526
ml4co_item_placement,item_placement_6,0.3493445267255828,0.4396960923975799,0.41708081619766624,0.443234146697672,0.651685665610522,0.6154482172956708,0.3485827724685487,0.34932669864794674,0.43628015252192814,0.42128642444500625,0.4168866191159505,0.41708081619766624,0.4423872738317367,0.4430218680734544,0.6326874581618093,0.5825610865694567,0.6503005192652779,0.6503466369378792
ml4co_item_placement,item_placement_17,0.2895735004497932,0.11138080963528395,0.3821920330104359,0.14698825233346988,0.39940661295582536,0.35502668600541637,0.26397572577253897,0.26954403001003285,0.10212977417567291,0.10638900740196819,0.36063121402940035,0.33324686769443673,0.1466644593719412,0.1466259227579641,0.14841958238829073,0.14841958238829073,0.2610509942394571,0.34093184582101305
ml4co_item_placement,item_placement_13,0.21152122043125995,0.2512920132031258,0.3517575814765081,0.2437634592700772,0.2518544031666036,0.25323836293692115,0.18091999294387204,0.19298516467213683,0.21272718806817786,0.19018859890031523,0.24787146363228316,0.23885663580095878,0.21494516380972242,0.21252932680842665,0.26051183041486553,0.2730546340526738,0.2997523440201309,0.3068115119681799
ml4co_item_placement,item_placement_9903,0.25359091880113593,0.2841569574352568,0.5225571129022538,0.4289387305507279,0.6377795849593627,0.5460764952333264,0.2510996991961878,0.2511233971445018,0.28167283336307974,0.2816946178722887,0.5185919218665213,0.4949722823890518,0.42806085286777384,0.4229986598872407,0.362180213569903,0.3012602799568832,0.44457359722243095,0.5557471371177808
ml4co_item_placement,item_placement_9911,0.30960557991476745,0.27159041819937463,0.27942395865265274,0.19127603338642332,0.5237826932377753,0.47712762290734967,0.29988446707428085,0.29395516321200177,0.26171296615771916,0.26263024290322123,0.2793932269397035,0.27130157811657474,0.19062988891708457,0.19063956927505674,0.3432045514248505,0.29512836194265163,0.4282796418868096,0.5233589550315259
ml4co_load_balancing,load_balancing_9915,0.0821041263570223,0.08712381782579413,0.0669857348690496,0.11670479165273433,0.06654247347571386,0.06310030008191304,0.057764069152475166,0.05461485182838692,0.05813954309302126,0.054990325768933014,0.057297860389374254,0.05414864306528601,0.06555797419036603,0.06240875686627779,0.08712381782579413,0.08712381782579413,0.06564497260196993,0.06597666309913089
ml4co_load_balancing,load_balancing_48,0.07394239739111227,0.13478393634978972,0.09121481581132357,0.08306278795424786,0.14374383328050194,0.187821167919079,0.07394239739111227,0.07394239739111227,0.10341792319709443,0.10294625643754582,0.08829527762437336,0.08812240750290347,0.08210313356719207,0.08203331384699425,0.14001646634664816,0.14001646634664816,0.1329315998625205,0.14121423654979418
ml4co_load_balancing,load_balancing_26,0.11629098778810702,0.05207325965836136,0.053123215859452726,0.08659724026529553,0.06976472467430662,0.12505148684173084,0.06236355926820407,0.07363714589052349,0.05207325965836136,0.05207325965836136,0.05160885333258463,0.05198769549664704,0.06563913577234926,0.07691272239466869,0.05207325965836136,0.05207325965836136,0.06889343517277377,0.06921271997481719
ml4co_load_balancing,load_balancing_25,0.14113099252521946,0.14247218712259907,0.06108235974846859,0.07660618171591221,0.09757723733609837,0.16325131234480286,0.08720219633617844,0.09682723337774403,0.08739836101237629,0.09702480127688448,0.06097217120015511,0.06108235974846859,0.07571792642095036,0.07618733298760856,0.14391108063879143,0.14391108063879143,0.0967704625730887,0.09711287523553865
ml4co_load_balancing,load_balancing_8,0.14138230230621268,0.16165505615415537,0.07402991468229492,0.06863149158668015,0.09656327011597463,0.12495958079210695,0.07634460656385927,0.09890571045193657,0.08535094003797457,0.10788408754795302,0.07096725060598702,0.07189479194763755,0.06723729727418953,0.0682543500573555,0.16554725122637617,0.16554725122637617,0.09578756560395331,0.09612058025092945
ml4co_load_balancing,load_balancing_9908,0.07551616160643504,0.07601449055087744,0.07688650287246274,0.10667926424028745,0.061462156331537725,0.07079261557503935,0.048656379577843654,0.04838358234808749,0.04787763538198323,0.04760483815222707,0.05893285518135729,0.058660057951601126,0.060851450928892215,0.06057865369913606,0.08108421734277517,0.07738876856502022,0.05787389701341349,0.060609649641600954
ml4co_load_balancing,load_balancing_40,0.06814069624100541,0.06219338515209319,0.08102451469866935,0.06445844792314828,0.09550544043533901,0.1562533329838995,0.06814069624100541,0.06814069624100541,0.06219338515209319,0.06219338515209319,0.07930134470696437,0.07981684848970334,0.06398501846798905,0.06412770673779752,0.06762744665265548,0.06219338515209319,0.09144166942887937,0.09399866202777764
ml4co_load_balancing,load_balancing_12,0.0753164340059246,0.0755187232123058,0.08322086760363652,0.07771848974006593,0.09517649770607088,0.10430766011155393,0.0753164340059246,0.0753164340059246,0.0755187232123058,0.0755187232123058,0.08083625404021198,0.08074044790487953,0.0769289492498523,0.07697237242474234,0.07722581444402264,0.0755187232123058,0.09410912364837923,0.09474884082240469
ml4co_load_balancing,load_balancing_27,0.05971737188378756,0.0566334213466234,0.08437796728595853,0.07370381815840006,0.12018255300220622,0.1582606308475389,0.05668097319452545,0.05723880937651586,0.05357025686829026,0.054128587825997464,0.07955472023109648,0.08007353195437929,0.07193121784629355,0.07238134277515289,0.06409723393990412,0.06409723393990412,0.10660479457399658,0.11589450537186718
ml4co_load_balancing,load_balancing_61,0.1696384975899622,0.16835388285753172,0.05054054572042174,0.06997170859106802,0.04850729887345985,0.05947691673641565,0.04730419267797446,0.04865094613014111,0.04660816710530646,0.047954920557473094,0.04351237900513024,0.044859132457296884,0.043968628766839456,0.04531538221900609,0.16901105934660643,0.16901105934660643,0.04776356492064681,0.04809375072193956
ml4co_load_balancing,load_balancing_63,0.06268781022466387,0.03515362402593884,0.08256436355801146,0.05479146644347456,0.07284021736684601,0.07196229182605429,0.05556511135198862,0.0551286814773576,0.03315667172567746,0.03310856923662513,0.055360709809724226,0.05455905151904159,0.047004888986859186,0.0469066922650672,0.053628562157357826,0.03781358154381627,0.0610604791063686,0.06883097146212772
ml4co_load_balancing,load_balancing_3,0.06100419575019479,0.062447051519666966,0.07673330752217326,0.1164435091231124,0.11287828009499963,0.17657865119390875,0.06100419575019479,0.06100419575019479,0.062447051519666966,0.062447051519666966,0.07530432573314984,0.07584548221166192,0.09475654165106587,0.11348311890007665,0.06941544681243848,0.06308609374350835,0.09861640368489204,0.10828176457883218
ml4co_load_balancing,load_balancing_32,0.17825807456249176,0.17406983524181474,0.053036104306506834,0.11886640437140404,0.11823828144386185,0.1561293255612894,0.08706012823110094,0.09698866649409683,0.08247559153471004,0.09240222452186114,0.05227748544080744,0.0526191497671353,0.0894450386540644,0.09924284221165638,0.1786968921373381,0.1786968921373381,0.11007774184195646,0.11353809309791126
ml4co_load_balancing,load_balancing_9913,0.08085517085406858,0.15956559796777256,0.08063894279773966,0.11891328284743316,0.05687627252883741,0.07434504086474186,0.04290162310680412,0.042725816719545104,0.05283319204362528,0.0548327159289453,0.05257058388335975,0.054315245298948954,0.05654789574482066,0.05915821173100081,0.161174569822795,0.16282928576322522,0.06144333773522802,0.05691217237989569
ml4co_load_balancing,load_balancing_9923,0.079473372124139,0.0740514604480861,0.07366594394818911,0.12503528045818676,0.05436509493256302,0.0609427258471659,0.04450078218809514,0.04210052785400476,0.044148697785380484,0.04174844345129012,0.05212899926387836,0.04972874492978798,0.054365094932559734,0.05244707724495556,0.0765503912419016,0.07523273221619912,0.05230917311408253,0.05381492037382265
ml4co_load_balancing,load_balancing_9921,0.07980331456402823,0.07303516640320176,0.05533399189085261,0.07486912312535142,0.054486430286498216,0.06255831545021143,0.04255799014378771,0.04183608215509667,0.041750002829384056,0.041028094840693016,0.045940802270294304,0.04524556122318466,0.047699119369867156,0.047003878322757514,0.07774619593507558,0.07303516640320176,0.05100017002350216,0.05335802239066112
ml4co_load_balancing,load_balancing_51,0.0744874561154831,0.07292079870245716,0.05239001824508672,0.07609441506665243,0.11064146449813632,0.1528175776121725,0.0744874561154831,0.0744874561154831,0.07292079870245716,0.07292079870245716,0.05239001824508672,0.05239001824508672,0.07597412926253773,0.07593947662196804,0.07292079870245716,0.07292079870245716,0.1138886813915586,0.11012505304947079
ml4co_load_balancing,load_balancing_9912,0.04071213975803651,0.03757845407384079,0.09999548618374847,0.08278590416089186,0.07845270535332755,0.08823144100670195,0.03837202313247297,0.038286947517215404,0.035612889091831676,0.03552781347657411,0.0720542391955473,0.07116200868053364,0.056703572057811416,0.05581134154279775,0.06005353269458089,0.04023707954898005,0.06360215411377625,0.0721496282227865
ml4co_load_balancing,load_balancing_13,0.12768955202301638,0.09429948300735833,0.05990693398771406,0.1110510616000672,0.11471288641370798,0.15985425001250847,0.07639406929126649,0.08621057833850466,0.07447644166507963,0.08425498636806031,0.0590878682059638,0.059425754457588034,0.08747772056000297,0.09737274910929306,0.10089983159564361,0.10089983159564361,0.10184823530503345,0.11109099871133633
ml4co_load_balancing,load_balancing_66,0.12489925112413154,0.12489824771461995,0.041015698121258735,0.09949602892435228,0.043889553850127556,0.0508868083003251,0.039762129698783906,0.038541377122158875,0.039762132317311134,0.038541379740686096,0.037438308209435715,0.036217555632810684,0.043887019146890534,0.0426662665702655,0.12489824771461995,0.12489824771461995,0.043065447759231726,0.043402794559176706
ml4co_load_balancing,load_balancing_9917,0.1314231218594426,0.12022349992798399,0.03669780259276731,0.06758861724885486,0.03932163220649808,0.03897958271156034,0.03530225893077732,0.035508094017756786,0.034522940606432864,0.03472877569341233,0.032793882843589174,0.032999717930568634,0.03479115380849543,0.03499698889547489,0.12022349992798399,0.12022349992798399,0.03854675120675575,0.038868087967681195
ml4co_load_balancing,load_balancing_19,0.10065921873615251,0.04785422404638096,0.0540132859693451,0.09566417771983532,0.10032205411167364,0.10701592443850537,0.07412066003391149,0.0828397843528226,0.04785422404638096,0.04785422404638096,0.05363186742637966,0.053578094468288,0.08005188613888176,0.08833179001055987,0.04785422404638096,0.04785422404638096,0.08859160340639692,0.09419429224228762
ml4co_load_balancing,load_balancing_30,0.06961670066377182,0.12719265090536774,0.070549063363258,0.06322535771648886,0.10017814858983515,0.13598056304474385,0.06556572110669114,0.06961670066377182,0.07036290338714063,0.08126416787291499,0.0674703116086714,0.06815790199921541,0.06209988987010597,0.062498609058936935,0.12719265090536774,0.12719265090536774,0.09051506612078748,0.09394432233633353
ml4co_load_balancing,load_balancing_0,0.1256951464698899,0.057975685139812216,0.05983033243636119,0.0867568099955182,0.06044047056207455,0.11957797153771271,0.054855184734947854,0.08140641017134875,0.0504231177026454,0.057975685139812216,0.05544260029403858,0.05814986161545276,0.05665591199917222,0.08406670055694009,0.0582633568866239,0.0582633568866239,0.05956916136993248,0.059888023136550415
ml4co_load_balancing,load_balancing_17,0.1414696045768048,0.10399135607969688,0.0933703469036217,0.12567382601295748,0.11064813018217826,0.15788181931247267,0.07917542092248857,0.09269232976543423,0.06837365881472711,0.08192282459405655,0.08297857313200224,0.08882981614751755,0.08038520403717059,0.09381565686206884,0.11755322267880527,0.10755248245033648,0.0948359907118393,0.1024876596627915
ml4co_load_balancing,load_balancing_67,0.06322435418175212,0.12018856229194409,0.07388613442603115,0.09862010847849959,0.05127369644682864,0.057837781569575024,0.03965301828168774,0.03715933470427966,0.04500353998271315,0.04250985640530506,0.049400139209902334,0.046906455632494244,0.05012770330113994,0.04763401972373185,0.12142474828390289,0.12142474828390289,0.05045017192075878,0.050801722052695654
ml4co_load_balancing,load_balancing_4,0.07715312797773377,0.07720575033947932,0.06528738900746574,0.11505190892442743,0.10109622791740631,0.14148529097942866,0.07715312797773377,0.07715312797773377,0.07720575033947932,0.07720575033947932,0.06487998013106716,0.06429756702183995,0.09496584842922601,0.08725221242515328,0.07897724461708285,0.07830276618487665,0.09940409802725106,0.10049788710482203
ml4co_load_balancing,load_balancing_9903,0.11534566284284677,0.07154795654551858,0.05088458708243873,0.10153482225656983,0.09156391537968046,0.09590548509023114,0.08169504458758242,0.05475422487288162,0.07154795654551858,0.046600811232574944,0.05088458708243873,0.04925195135642081,0.0869947151001039,0.05958942080273027,0.07705302553040767,0.07223656558886664,0.08756609981798599,0.09033937606798426
ml4co_load_balancing,load_balancing_62,0.10882996200045121,0.09089335637828365,0.06294712953805595,0.09522779119423296,0.04664980513119528,0.05536328033181744,0.04101722872947019,0.041653522925444816,0.0398070942805692,0.04044338847654384,0.045630590510073205,0.046266884706047846,0.04664980513119077,0.047966680625566444,0.09136376279072782,0.09136376279072782,0.04567619037988158,0.04614578648053517
ml4co_load_balancing,load_balancing_69,0.06890877069957352,0.06867446385425884,0.05631761562579847,0.12581998117861137,0.07001210891126754,0.07021004804011276,0.045630713168890405,0.046204659382157794,0.04557607807294088,0.046150024286208284,0.045382142851584296,0.0459560890648517,0.06534614543630464,0.06569540381588533,0.083579045031041,0.06987987309444929,0.060552828898379325,0.0670407517345549
ml4co_load_balancing,load_balancing_9,0.06783864683740681,0.12198423042592532,0.04616889350530332,0.10293325045342204,0.09338479378047701,0.09475700096253196,0.06783864683740681,0.06783864683740681,0.086695402000678,0.08478840253432648,0.04616889350530332,0.04616889350530332,0.08938393603006718,0.08747693656371566,0.12198423042592532,0.12198423042592532,0.09338479378047682,0.0933847937804769
ml4co_load_balancing,load_balancing_10,0.13894796116238972,0.06714847957980669,0.04172486155352648,0.06571050978960395,0.10256396228969057,0.11170832974925997,0.07508216344368936,0.09489364423704713,0.06714847957980669,0.06714847957980669,0.04153344244381825,0.04172486155352648,0.06513104405378933,0.06553098604450454,0.072229141603017,0.06836809337681607,0.08879181243610952,0.09699124744845795
ml4co_load_balancing,load_balancing_23,0.14077386597952302,0.13379906099085628,0.07279373583275256,0.10853080756491446,0.09830529537322073,0.1434918053864009,0.07746853972577633,0.0878159452247297,0.07491185993094905,0.08528089639780372,0.07028946132572063,0.07024790988521824,0.08178977032379789,0.09188330590902775,0.1359040864912976,0.1359040864912976,0.09963983580927573,0.09830529537322073
ml4co_load_balancing,load_balancing_46,0.059185214644171744,0.06301236575482345,0.0937247425183643,0.08922878233571213,0.1685023270038614,0.2040093255625562,0.059185214644171744,0.059185214644171744,0.06301236575482345,0.06301236575482345,0.09085518199023747,0.09064333630556098,0.08841571141895131,0.08829878770271819,0.07502494956284107,0.06962028131289569,0.14088944569768092,0.15933073166840156
ml4co_load_balancing,load_balancing_9924,0.07206205972556383,0.06418542351049246,0.05452342668826385,0.08146897534879627,0.05583031922567979,0.06483460634898003,0.04190321539434475,0.04082854519141622,0.04110095554642964,0.0400262853435011,0.04805075624625752,0.046976086043328986,0.05120199414231581,0.05012732393938727,0.07144406624954461,0.06418542351049246,0.05155200900365138,0.05483229043403334
ml4co_load_balancing,load_balancing_37,0.0667937785672042,0.06708320587928175,0.052439019622695295,0.07887853609362498,0.12055341018513234,0.16008309825057196,0.0667937785672042,0.0667937785672042,0.06708320587928175,0.06708320587928175,0.05180262692442484,0.05216295395239926,0.0772392748681831,0.07778476799888197,0.07685214260768139,0.06876147723172722,0.09749534858223287,0.11148514356167008
ml4co_load_balancing,load_balancing_33,0.06828390894768485,0.0632677366592039,0.0668921136602277,0.10127786287667645,0.10560538585576092,0.152492131147819,0.06828390894768485,0.06828390894768485,0.0632677366592039,0.0632677366592039,0.06419254021319457,0.06485194014764636,0.08066835034940621,0.09038473777724092,0.07371765935369219,0.0632677366592039,0.09608369492665615,0.10345699297662427
ml4co_load_balancing,load_balancing_9919,0.11054262305550405,0.10223892423219048,0.06812627237126186,0.09718964113223039,0.044083865610606135,0.04528303100526516,0.04016521089743278,0.04157066251508697,0.039661331347075515,0.0410667829647297,0.04408386561060286,0.045283031005261876,0.04333788073055396,0.04474333234820815,0.10223892423219048,0.10223892423219048,0.04327017076274884,0.0435861892241064
ml4co_load_balancing,load_balancing_5,0.13673909073140372,0.1205047692014391,0.08830170062722456,0.11568486855632766,0.09979910320355348,0.09376411691646583,0.09061192640043868,0.08499729814113301,0.0869188416191035,0.08124281195588776,0.08419968710958801,0.0842222113139182,0.09048724345286872,0.08503195666578023,0.1263183432958182,0.12497155105291018,0.09619357411850901,0.09929012572955452
ml4co_load_balancing,load_balancing_49,0.050466436802070046,0.060049196427362096,0.06839611340744975,0.11497328978965386,0.16864009829852408,0.21540092903719585,0.050466436802070046,0.050466436802070046,0.060049196427362096,0.060049196427362096,0.06681977861737085,0.06667647044367639,0.10057011485742921,0.10003191161665162,0.08255285402284468,0.060049196431793295,0.1350822761663075,0.15861191969169694
ml4co_load_balancing,load_balancing_58,0.0744071790545933,0.0700275860377212,0.05260324819147126,0.12355418195096951,0.05797538019181633,0.0563822577204865,0.042589326184212094,0.04132389227678703,0.04219348950810538,0.040928055600680316,0.047607936270409934,0.046379773779741035,0.05569804234796346,0.054104919876633635,0.0769104078599269,0.07396202381096192,0.05390682265416198,0.057134317982463996
ml4co_load_balancing,load_balancing_9918,0.04204672454371758,0.03219238543276658,0.0525702098619023,0.11221875071093787,0.05844070110812265,0.05651654820553579,0.03804709613470447,0.037851353156423524,0.02931888339048133,0.029136523839264704,0.03866938883069551,0.03713084077237271,0.04605880455728961,0.04413465165470275,0.04367321020967534,0.035432736915110265,0.051579940952805874,0.05648700326854845
ml4co_load_balancing,load_balancing_64,0.06805445767448952,0.06892665985476584,0.08630519822187542,0.07021131133551746,0.056487885419176743,0.055901419006887845,0.04173074494263341,0.04180514240406182,0.03945072067578196,0.03952511813721038,0.0530111229366588,0.05242465652436991,0.0445417804498636,0.04461617791129202,0.07617620590474657,0.07171762147329547,0.0520977873686971,0.055541105439958285
ml4co_load_balancing,load_balancing_11,0.05518709731481861,0.05327208467388877,0.06994306155472957,0.1252453713495433,0.13358268703361917,0.18099770269688367,0.05228847857237233,0.05267452067197002,0.05114163927454722,0.05150180853452261,0.06463965104313543,0.06512474947354822,0.08749630550309574,0.0918110940832338,0.060022937110036076,0.060022937110036076,0.11565296144386304,0.1269133255713471
ml4co_load_balancing,load_balancing_50,0.07674736728367687,0.12600487858597742,0.09082011845167674,0.1498300105778321,0.14337863888434077,0.18404533983581586,0.07674736728367687,0.07674736728367687,0.09239997450171226,0.09036812893986748,0.0849372193234041,0.08424118977554847,0.11121133583089085,0.10855597837510206,0.13199388709797763,0.13199388709797763,0.12210896883140263,0.13818132140838355
ml4co_load_balancing,load_balancing_9904,0.14833094121847984,0.14584414601092982,0.0735426558424223,0.10529790833932053,0.09635760100843872,0.08394895377201064,0.08419708396378398,0.06048329757071731,0.08187068746314533,0.05816253615639425,0.07243581675418857,0.06220076461509494,0.08924089199613292,0.06447233153000934,0.15041289870211577,0.15041289870211577,0.09544150581414836,0.09591028902474058
ml4co_load_balancing,load_balancing_47,0.12493186660129699,0.12537193883772832,0.06513572220377847,0.05982456028479732,0.11565528989391964,0.11465023281752758,0.07797510550022758,0.07963778026164056,0.07801783685914836,0.07968002882484138,0.0618749302233435,0.06184509813595392,0.05869030055119448,0.05872567340511654,0.12537193883772832,0.12537193883772832,0.10206131738947512,0.10863674124277087
ml4co_load_balancing,load_balancing_9911,0.10873389874361657,0.12552223944858618,0.0806184008689438,0.13560059099040528,0.05668816999261147,0.0685128484621481,0.0479592859102962,0.04709819105199811,0.04884486086220386,0.047983766003905776,0.048050030342311395,0.0471889354840133,0.05456597706009534,0.0585324360250561,0.12913622131992558,0.12913622131992558,0.05581691953565263,0.05623024429110413
ml4co_load_balancing,load_balancing_52,0.04208491740330147,0.04070882191193166,0.052098875744407885,0.09046761747141534,0.1528680663622695,0.20514330897268973,0.04208491740330147,0.04208491740330147,0.04070882191193166,0.04070882191193166,0.052098875744407885,0.052098875744407885,0.08274484991671967,0.08366527957578733,0.05086802159430718,0.05086802159430718,0.12251618625727305,0.15344247225985058
ml4co_load_balancing,load_balancing_9900,0.04547460592602114,0.03848338814831038,0.06745637287401732,0.0856617197714609,0.15535042348107192,0.20430787657353258,0.04547460592602114,0.04547460592602114,0.03848338814831038,0.03848338814831038,0.06745637287401732,0.06745637287401732,0.08452402020838891,0.08453962691584517,0.057300159409030986,0.03848338814831038,0.11900901590075823,0.14363296255635769
ml4co_load_balancing,load_balancing_9922,0.16208431931668282,0.16505585347619997,0.06705394747445123,0.11078338128796496,0.04908883589676401,0.060066690471080916,0.044939527084608424,0.04645973488269286,0.04721481304087552,0.04873502083895996,0.04270590665279588,0.04422611445088032,0.0490888358967614,0.05224952611003032,0.16514213706686004,0.16514213706686004,0.04836799585917147,0.04869011145654483
ml4co_load_balancing,load_balancing_68,0.14260956661256646,0.11479788791156093,0.07227141329778448,0.0690175468492587,0.055325226457537305,0.06356957649807281,0.050379503591702644,0.05053692635875839,0.04825840444367005,0.04841582721072579,0.05191980042112867,0.05207722318818441,0.048647924587675154,0.04880534735473089,0.11651428248191152,0.11479788791156093,0.05342686997919317,0.054437308825271015
