sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
item_placement_9917__C:NOC__s1.json.gz,item_placement_9917.mps.gz,C:NOC,1,True,1.5909937623960184e-15,2.220446049250313e-15,2.220446049250313e-16,26.19381499699999,26.19381499699999,0.0,0
item_placement_9917__C:PSC__s0.json.gz,item_placement_9917.mps.gz,C:PSC,0,True,0.0,9.992007221626409e-16,2.220446049250313e-16,29.208297007000194,29.208297007000194,0.0,0
item_placement_9917__C:PSC__s1.json.gz,item_placement_9917.mps.gz,C:PSC,1,True,0.0,1.2212453270876722e-15,2.220446049250313e-16,28.743902746999993,28.743902746999993,0.0,0
item_placement_9918__A:bandit5__s0.json.gz,item_placement_9918.mps.gz,A:bandit5,0,True,0.0,0.0,2.220446049250313e-16,24.67414060199996,24.67414060199996,0.0,0
item_placement_9918__A:bandit5__s1.json.gz,item_placement_9918.mps.gz,A:bandit5,1,True,0.0,0.0,1.1102230246251565e-16,20.570396884999997,20.570396884999997,0.0,0
item_placement_9918__A:bandit__s0.json.gz,item_placement_9918.mps.gz,A:bandit,0,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,20.237564912000035,20.237564912000032,1.7555045254945123e-16,0
item_placement_9918__A:bandit__s1.json.gz,item_placement_9918.mps.gz,A:bandit,1,True,0.0,0.0,3.3333334981122675e-09,14.123821759999991,14.123821759999991,0.0,0
item_placement_9918__A:default__s0.json.gz,item_placement_9918.mps.gz,A:default,0,True,6.661338147750939e-16,6.661338147750939e-16,2.220446049250313e-16,22.828484532000022,22.828484532000022,0.0,0
item_placement_9918__A:default__s1.json.gz,item_placement_9918.mps.gz,A:default,1,True,0.0,0.0,0.0,29.846922200000066,29.846922200000073,2.3806231376181846e-16,0
item_placement_9918__A:diagbandit__s0.json.gz,item_placement_9918.mps.gz,A:diagbandit,0,True,0.0,0.0,2.220446049250313e-16,17.894700120000017,17.894700120000017,0.0,0
item_placement_9918__A:diagbandit__s1.json.gz,item_placement_9918.mps.gz,A:diagbandit,1,True,6.938893903907228e-18,0.0,2.220446049250313e-16,14.632330854999998,14.632330854999998,0.0,0
item_placement_9918__C:HEU__s0.json.gz,item_placement_9918.mps.gz,C:HEU,0,True,0.0,0.0,0.0,22.922339935000036,22.922339935000036,0.0,0
item_placement_9918__C:HEU__s1.json.gz,item_placement_9918.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,19.799794055000056,19.799794055000056,0.0,0
item_placement_9918__C:INF__s0.json.gz,item_placement_9918.mps.gz,C:INF,0,True,0.0,2.220446049250313e-16,2.220446049250313e-16,16.57772689500002,16.57772689500002,0.0,0
item_placement_9918__C:INF__s1.json.gz,item_placement_9918.mps.gz,C:INF,1,True,0.0,0.0,2.220446049250313e-16,23.39688412500002,23.39688412500002,0.0,0
item_placement_9918__C:NOC__s0.json.gz,item_placement_9918.mps.gz,C:NOC,0,True,0.0,0.0,2.220446049250313e-16,19.99869473300002,19.998694733000022,1.7764727779649222e-16,0
item_placement_9918__C:NOC__s1.json.gz,item_placement_9918.mps.gz,C:NOC,1,True,5.279723267893984e-16,5.279723267893984e-16,4.440892098500626e-16,19.585764002000005,19.585764002000005,0.0,0
item_placement_9918__C:PSC__s0.json.gz,item_placement_9918.mps.gz,C:PSC,0,True,0.0,0.0,3.3306690738754696e-16,31.799989775,31.799989775,0.0,0
item_placement_9918__C:PSC__s1.json.gz,item_placement_9918.mps.gz,C:PSC,1,True,2.886579864025407e-15,2.886579864025407e-15,3.3306690738754696e-16,24.181604683000064,24.18160468300006,1.469180282025741e-16,0
